StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Technical_Skills_Score,PlacementStatus,PlacementStatus_encoded
2711,6.6,1.0,1,1,71,4.0,No,Yes,55,63,78.0,notplaced,0
2712,8.5,2.0,3,2,90,4.7,Yes,Yes,80,84,58.0,placed,1
2713,6.8,1.0,1,0,73,4.3,No,No,63,68,51.0,notplaced,0
2714,8.6,1.0,2,2,76,4.4,Yes,No,79,84,52.0,notplaced,0
2715,6.5,1.0,1,1,79,4.2,Yes,Yes,82,69,68.0,placed,1
2716,6.5,1.0,1,0,69,4.3,No,Yes,55,68,86.0,notplaced,0
2717,6.5,0.0,3,0,71,3.8,No,Yes,63,66,80.0,notplaced,0
2718,8.4,0.0,3,0,86,4.6,Yes,Yes,90,83,69.0,placed,1
2719,6.5,0.0,1,0,68,3.6,No,Yes,60,75,84.0,notplaced,0
2720,8.2,0.0,3,2,78,4.8,Yes,No,61,71,87.0,placed,1
2721,7.5,1.0,1,0,69,4.3,No,No,60,71,77.0,notplaced,0
2722,7.4,0.0,1,1,69,3.5,No,Yes,57,85,74.0,notplaced,0
2723,8.3,2.0,2,0,78,4.1,No,Yes,60,83,42.0,placed,1
2724,7.7,0.0,3,0,87,4.7,Yes,Yes,81,60,47.0,placed,1
2725,7.4,1.0,1,2,84,4.7,Yes,Yes,80,75,86.0,placed,1
2726,8.4,1.0,2,0,78,4.2,Yes,Yes,69,70,90.0,notplaced,0
2727,7.6,1.0,3,2,84,4.2,Yes,Yes,75,83,43.0,notplaced,0
2728,7.9,0.0,3,1,77,4.0,Yes,Yes,55,61,41.0,notplaced,0
2729,7.6,1.0,1,0,75,3.6,No,Yes,55,68,44.0,notplaced,0
2730,7.6,0.0,2,0,79,4.6,No,Yes,76,72,55.0,notplaced,0
2731,6.6,1.0,2,1,62,3.4,No,Yes,58,62,50.0,notplaced,0
2732,8.1,1.0,3,2,89,4.8,Yes,Yes,75,82,94.0,placed,1
2733,7.4,1.0,2,1,71,4.3,Yes,Yes,67,73,91.0,notplaced,0
2734,7.7,2.0,3,2,90,4.8,Yes,Yes,81,85,40.0,placed,1
2735,6.5,1.0,1,1,72,3.3,No,Yes,55,62,66.0,notplaced,0
2736,8.1,2.0,3,2,90,4.7,Yes,Yes,76,88,43.0,placed,1
2737,7.6,2.0,2,1,84,4.8,Yes,Yes,90,84,55.0,notplaced,0
2738,7.9,0.0,1,2,77,4.8,Yes,Yes,83,82,73.0,placed,1
2739,8.5,1.0,3,2,88,4.8,Yes,Yes,83,83,83.0,notplaced,0
2740,8.1,2.0,3,2,82,4.7,Yes,Yes,83,86,75.0,placed,1
2741,8.4,2.0,3,0,86,4.7,Yes,Yes,84,83,74.0,placed,1
2742,8.8,2.0,3,2,90,4.8,Yes,Yes,77,81,93.0,placed,1
2743,7.6,1.0,3,0,80,4.8,Yes,Yes,73,78,58.0,placed,1
2744,8.3,2.0,3,2,90,4.8,Yes,Yes,80,88,54.0,placed,1
2745,8.2,0.0,1,1,68,3.8,Yes,No,79,83,71.0,placed,1
2746,6.5,0.0,1,0,72,4.1,No,No,56,68,91.0,notplaced,0
2747,7.7,2.0,3,0,71,3.8,No,No,73,74,63.0,notplaced,0
2748,7.9,1.0,2,1,70,4.3,No,Yes,58,71,73.0,notplaced,0
2749,8.1,2.0,3,2,85,4.6,Yes,Yes,82,85,80.0,placed,1
2750,8.6,1.0,3,0,90,4.8,Yes,Yes,87,81,73.0,placed,1
2751,7.7,0.0,2,1,72,4.4,No,Yes,58,66,56.0,notplaced,0
2752,8.6,0.0,3,2,90,4.8,Yes,Yes,77,83,64.0,placed,1
2753,8.1,1.0,2,0,81,4.2,No,No,55,70,92.0,notplaced,0
2754,6.5,1.0,1,0,70,4.2,No,Yes,63,72,84.0,notplaced,0
2755,8.2,1.0,2,2,80,4.4,Yes,Yes,68,87,51.0,placed,1
2756,8.4,2.0,3,2,90,4.4,Yes,Yes,74,88,88.0,placed,1
2757,8.4,2.0,3,2,90,4.8,Yes,Yes,81,81,70.0,placed,1
2758,8.6,1.0,3,3,78,4.7,Yes,Yes,76,87,53.0,placed,1
2759,6.5,1.0,1,1,74,3.8,No,No,69,64,66.0,notplaced,0
2760,7.5,2.0,1,1,82,4.7,No,No,76,68,47.0,notplaced,0
2761,8.3,1.0,1,3,76,4.2,No,Yes,56,83,74.0,notplaced,0
2762,8.0,0.0,3,2,87,4.5,Yes,Yes,83,81,51.0,placed,1
2763,7.6,2.0,1,0,90,4.8,No,Yes,68,74,81.0,notplaced,0
2764,8.0,0.0,3,1,86,4.3,Yes,Yes,75,66,87.0,placed,1
2765,8.5,1.0,1,2,90,4.7,Yes,Yes,75,88,43.0,placed,1
2766,8.4,2.0,1,1,79,4.3,Yes,Yes,74,68,92.0,placed,1
2767,8.2,0.0,3,0,90,4.5,Yes,No,88,77,55.0,notplaced,0
2768,7.9,0.0,3,2,89,4.7,Yes,Yes,78,82,54.0,placed,1
2769,6.5,0.0,2,2,77,4.6,No,Yes,72,83,85.0,notplaced,0
2770,8.1,0.0,1,0,68,4.2,No,No,55,59,41.0,notplaced,0
2771,7.3,0.0,1,0,64,3.7,No,No,62,72,94.0,notplaced,0
2772,8.5,0.0,1,2,83,4.2,Yes,No,79,73,44.0,placed,1
2773,8.3,1.0,3,2,87,4.8,Yes,Yes,79,85,91.0,placed,1
2774,7.7,0.0,3,0,83,4.5,Yes,Yes,80,82,61.0,notplaced,0
2775,9.0,0.0,3,2,86,4.8,Yes,Yes,79,86,70.0,placed,1
2776,7.0,1.0,2,1,78,4.0,No,No,55,71,93.0,notplaced,0
2777,7.5,1.0,1,1,71,4.5,No,No,55,69,64.0,notplaced,0
2778,7.1,0.0,1,1,69,4.8,No,No,65,66,84.0,notplaced,0
2779,8.2,1.0,2,2,71,4.4,Yes,Yes,73,87,45.0,placed,1
2780,8.1,2.0,3,2,82,4.2,Yes,Yes,72,82,58.0,notplaced,0
2781,7.3,0.0,1,1,84,4.7,No,No,55,68,57.0,notplaced,0
2782,8.4,1.0,3,1,79,4.0,Yes,Yes,80,83,68.0,notplaced,0
2783,7.5,1.0,2,2,89,4.8,Yes,Yes,70,84,43.0,placed,1
2784,7.5,1.0,3,1,84,4.0,Yes,No,74,70,58.0,placed,1
2785,7.4,1.0,3,0,85,4.6,No,No,62,65,58.0,notplaced,0
2786,6.5,1.0,1,1,76,4.2,No,Yes,63,67,78.0,notplaced,0
2787,6.8,1.0,3,2,83,4.7,Yes,No,64,80,68.0,notplaced,0
2788,8.6,1.0,3,2,87,4.1,Yes,Yes,80,86,79.0,placed,1
2789,6.8,0.0,1,0,84,4.1,Yes,Yes,62,86,72.0,placed,1
2790,7.5,1.0,1,1,77,3.8,No,Yes,63,65,94.0,notplaced,0
2791,8.4,1.0,3,2,85,4.2,Yes,Yes,89,88,67.0,placed,1
2792,6.7,2.0,1,2,82,4.6,Yes,Yes,82,70,43.0,notplaced,0
2793,8.5,1.0,2,0,87,4.7,No,Yes,55,70,93.0,placed,1
2794,8.2,0.0,3,0,86,4.0,Yes,Yes,67,80,61.0,placed,1
2795,6.5,1.0,1,1,79,4.4,Yes,Yes,74,71,44.0,notplaced,0
2796,8.1,1.0,3,2,90,4.5,Yes,Yes,76,82,56.0,placed,1
2797,7.0,0.0,1,0,69,4.5,Yes,No,62,67,95.0,notplaced,0
2798,7.5,0.0,1,1,72,3.5,No,Yes,55,65,59.0,notplaced,0
2799,7.9,1.0,1,0,80,3.8,No,No,55,72,75.0,notplaced,0
2800,6.9,0.0,1,0,70,4.3,No,No,57,63,91.0,notplaced,0
2801,8.8,1.0,3,2,90,4.8,Yes,Yes,81,88,55.0,placed,1
2802,8.4,2.0,3,2,90,4.8,Yes,Yes,82,80,60.0,notplaced,0
2803,8.3,1.0,3,2,87,4.4,Yes,Yes,76,83,72.0,placed,1
2804,6.7,1.0,3,1,76,4.4,Yes,Yes,84,83,49.0,placed,1
2805,7.4,1.0,1,1,77,4.1,No,No,55,64,72.0,notplaced,0
2806,7.4,2.0,3,2,75,4.2,No,Yes,80,66,65.0,notplaced,0
2807,6.7,1.0,1,0,74,3.9,Yes,Yes,74,66,61.0,notplaced,0
2808,7.7,1.0,2,1,81,4.8,Yes,Yes,81,82,78.0,placed,1
2809,7.5,0.0,1,1,67,4.4,No,Yes,80,60,63.0,notplaced,0
2810,6.5,1.0,1,0,77,3.9,Yes,Yes,78,67,65.0,notplaced,0
2811,6.5,1.0,2,1,89,4.6,No,Yes,75,73,49.0,notplaced,0
2812,8.5,1.0,3,1,82,4.7,Yes,Yes,80,70,42.0,placed,1
2813,7.9,1.0,2,2,90,4.2,Yes,Yes,81,86,57.0,placed,1
2814,7.2,1.0,1,1,67,4.3,No,No,74,72,42.0,notplaced,0
2815,7.4,2.0,2,1,74,3.8,No,Yes,55,69,91.0,notplaced,0
2816,8.6,1.0,2,0,80,4.2,No,No,55,68,88.0,notplaced,0
2817,8.5,0.0,3,2,90,4.7,Yes,Yes,81,81,46.0,placed,1
2818,8.4,2.0,2,3,90,4.6,Yes,Yes,77,83,58.0,placed,1
2819,7.5,1.0,1,1,79,3.2,No,Yes,61,65,72.0,notplaced,0
2820,7.8,1.0,2,0,75,4.5,No,Yes,55,71,56.0,placed,1
2821,8.1,2.0,3,2,90,4.8,Yes,Yes,81,87,65.0,placed,1
2822,8.6,2.0,3,2,79,4.8,Yes,Yes,78,78,61.0,placed,1
2823,7.6,1.0,3,1,86,4.6,Yes,Yes,67,62,41.0,notplaced,0
2824,7.5,1.0,3,3,68,4.1,Yes,Yes,67,71,44.0,notplaced,0
2825,7.3,1.0,1,0,84,4.5,No,Yes,55,75,62.0,notplaced,0
2826,6.5,1.0,2,1,74,3.2,No,No,59,68,60.0,notplaced,0
2827,6.6,0.0,1,0,61,3.8,No,No,66,61,69.0,notplaced,0
2828,7.8,1.0,1,1,83,4.0,No,Yes,67,69,85.0,placed,1
2829,7.5,1.0,1,1,60,3.0,No,No,60,69,84.0,notplaced,0
2830,8.4,2.0,2,2,77,4.8,Yes,Yes,71,84,42.0,placed,1
2831,7.1,2.0,3,2,88,4.5,Yes,Yes,75,70,80.0,placed,1
2832,8.0,2.0,3,1,73,4.4,Yes,Yes,81,68,40.0,notplaced,0
2833,7.2,1.0,3,2,80,4.6,No,No,79,84,92.0,placed,1
2834,8.1,1.0,2,2,84,4.3,Yes,Yes,75,84,79.0,notplaced,0
2835,6.6,1.0,2,0,60,4.7,Yes,Yes,55,69,82.0,notplaced,0
2836,8.6,2.0,2,1,74,4.0,No,No,59,63,44.0,notplaced,0
2837,6.8,1.0,1,1,71,4.3,No,Yes,60,62,45.0,notplaced,0
2838,7.3,1.0,1,0,70,3.9,No,No,61,64,93.0,notplaced,0
2839,7.9,1.0,2,1,86,4.8,No,Yes,70,60,67.0,notplaced,0
2840,7.5,1.0,1,0,71,4.0,No,No,60,57,85.0,notplaced,0
2841,8.2,2.0,3,2,90,4.7,Yes,Yes,83,78,69.0,placed,1
2842,6.5,1.0,2,1,71,4.3,No,Yes,55,70,70.0,notplaced,0
2843,8.0,1.0,2,0,86,4.8,Yes,Yes,67,73,48.0,notplaced,0
2844,8.1,1.0,3,1,68,4.7,No,Yes,59,68,81.0,notplaced,0
2845,8.4,2.0,3,2,79,4.4,Yes,No,80,79,60.0,notplaced,0
2846,6.5,1.0,3,0,64,4.6,No,No,71,64,51.0,notplaced,0
2847,8.4,1.0,3,0,87,4.3,Yes,Yes,59,81,46.0,notplaced,0
2848,8.4,1.0,3,0,81,4.8,Yes,Yes,85,88,57.0,placed,1
2849,8.4,2.0,3,1,80,4.6,Yes,Yes,75,79,78.0,notplaced,0
2850,7.9,0.0,3,1,90,4.4,Yes,Yes,82,87,74.0,placed,1
2851,6.8,1.0,2,0,67,3.2,No,No,55,68,65.0,notplaced,0
2852,7.3,1.0,3,0,90,4.7,Yes,Yes,76,88,72.0,notplaced,0
2853,7.7,1.0,1,0,72,4.2,No,No,55,66,48.0,notplaced,0
2854,7.3,1.0,1,0,66,3.8,No,No,60,73,73.0,notplaced,0
2855,8.5,2.0,3,0,89,4.8,Yes,Yes,82,70,41.0,placed,1
2856,8.1,1.0,3,2,88,4.4,No,Yes,55,88,93.0,placed,1
2857,8.0,2.0,3,2,90,4.8,Yes,Yes,82,83,77.0,placed,1
2858,8.8,0.0,1,2,90,4.8,Yes,Yes,82,82,72.0,notplaced,0
2859,8.1,2.0,3,2,90,4.7,Yes,Yes,82,85,93.0,placed,1
2860,7.6,2.0,3,0,78,4.8,Yes,Yes,74,87,40.0,placed,1
2861,8.4,2.0,3,0,90,4.8,Yes,Yes,70,88,48.0,placed,1
2862,7.9,1.0,3,1,75,4.6,Yes,Yes,80,81,67.0,notplaced,0
2863,8.3,2.0,2,2,90,4.7,Yes,No,73,81,83.0,notplaced,0
2864,8.5,2.0,2,2,65,4.4,Yes,Yes,57,81,77.0,notplaced,0
2865,8.4,2.0,3,2,90,4.8,Yes,Yes,76,88,51.0,placed,1
2866,8.6,2.0,3,2,89,4.8,Yes,Yes,79,85,46.0,notplaced,0
2867,7.7,1.0,3,1,76,4.0,No,No,65,61,63.0,notplaced,0
2868,7.6,1.0,1,0,83,4.0,No,No,55,60,56.0,notplaced,0
2869,8.2,2.0,3,2,81,4.8,Yes,Yes,83,82,54.0,placed,1
2870,8.0,2.0,3,0,90,4.3,No,Yes,83,83,51.0,placed,1
2871,6.5,1.0,1,0,78,4.5,Yes,Yes,55,77,77.0,notplaced,0
2872,7.7,0.0,2,0,80,4.3,No,Yes,55,68,94.0,notplaced,0
2873,8.3,2.0,3,2,90,4.8,Yes,Yes,74,88,60.0,placed,1
2874,7.3,1.0,2,0,81,3.7,Yes,Yes,68,85,90.0,notplaced,0
2875,6.5,0.0,3,0,72,4.1,No,Yes,70,64,55.0,notplaced,0
2876,7.5,1.0,2,0,79,4.7,No,No,69,67,63.0,notplaced,0
2877,7.8,1.0,2,0,78,4.8,No,Yes,57,74,77.0,notplaced,0
2878,7.3,1.0,2,0,66,4.6,No,Yes,59,72,62.0,notplaced,0
2879,7.6,0.0,1,0,88,4.3,No,Yes,56,62,83.0,notplaced,0
2880,8.1,1.0,1,1,79,3.4,No,Yes,78,66,73.0,notplaced,0
2881,7.9,2.0,3,2,90,4.8,Yes,Yes,78,87,73.0,placed,1
2882,7.6,1.0,1,0,68,4.3,No,No,62,68,57.0,notplaced,0
2883,8.2,2.0,3,1,85,4.6,No,Yes,78,66,42.0,placed,1
2884,7.6,2.0,3,0,90,4.8,Yes,No,74,85,75.0,notplaced,0
2885,8.1,2.0,2,0,84,4.8,Yes,Yes,76,87,54.0,placed,1
2886,6.6,1.0,1,0,75,4.8,No,No,62,65,95.0,notplaced,0
2887,8.3,1.0,2,2,90,4.8,Yes,Yes,70,88,44.0,placed,1
2888,6.5,1.0,2,0,68,4.4,No,Yes,72,70,54.0,placed,1
2889,6.5,1.0,1,1,79,4.2,No,No,85,71,48.0,notplaced,0
2890,8.1,1.0,3,2,78,4.7,Yes,Yes,75,88,95.0,notplaced,0
2891,6.5,1.0,2,1,63,4.0,Yes,No,56,66,79.0,notplaced,0
2892,8.3,2.0,1,0,80,4.7,Yes,Yes,84,86,58.0,placed,1
2893,7.3,0.0,3,2,89,4.5,Yes,Yes,80,86,67.0,placed,1
2894,7.6,1.0,3,2,79,4.3,No,Yes,70,87,45.0,notplaced,0
2895,6.7,1.0,1,1,82,4.3,No,Yes,55,65,89.0,notplaced,0
2896,8.3,1.0,2,1,84,4.3,Yes,Yes,64,71,82.0,notplaced,0
2897,7.5,0.0,1,0,72,4.1,No,No,55,69,89.0,notplaced,0
2898,7.6,1.0,1,1,75,4.1,No,No,55,70,44.0,notplaced,0
2899,8.0,2.0,3,2,89,4.8,Yes,Yes,83,83,94.0,placed,1
2900,8.6,1.0,1,2,87,3.9,Yes,Yes,84,84,67.0,placed,1
2901,8.4,2.0,2,2,86,4.8,Yes,Yes,72,83,79.0,placed,1
2902,6.5,1.0,1,0,67,3.5,No,No,63,63,44.0,notplaced,0
2903,8.2,1.0,3,3,82,4.0,Yes,Yes,80,84,68.0,notplaced,0
2904,7.8,1.0,1,1,82,3.9,No,Yes,74,73,70.0,notplaced,0
2905,6.7,1.0,1,0,76,4.2,No,Yes,55,66,61.0,notplaced,0
2906,6.8,0.0,1,1,70,3.0,No,No,55,60,94.0,notplaced,0
2907,8.3,2.0,3,2,90,4.8,Yes,Yes,76,84,74.0,placed,1
2908,7.5,1.0,1,1,72,4.6,Yes,No,62,63,63.0,notplaced,0
2909,7.4,1.0,1,1,77,3.9,No,Yes,59,69,43.0,notplaced,0
2910,6.6,1.0,2,1,68,4.7,No,No,56,66,45.0,notplaced,0
2911,8.4,1.0,3,0,82,4.1,No,Yes,74,86,77.0,notplaced,0
2912,6.7,1.0,2,1,64,3.8,No,Yes,82,64,95.0,notplaced,0
2913,7.8,2.0,3,2,83,4.8,No,Yes,74,83,76.0,notplaced,0
2914,8.7,2.0,3,2,81,4.8,Yes,Yes,87,85,87.0,placed,1
2915,6.6,1.0,1,0,71,4.5,Yes,No,90,64,44.0,notplaced,0
2916,8.4,2.0,3,2,90,4.6,Yes,Yes,74,85,86.0,placed,1
2917,8.1,0.0,1,0,71,4.0,Yes,Yes,60,69,79.0,notplaced,0
2918,7.8,0.0,3,2,85,4.3,Yes,No,89,63,74.0,notplaced,0
2919,8.2,2.0,3,2,90,4.8,Yes,Yes,85,83,89.0,placed,1
2920,7.6,1.0,3,0,82,3.8,Yes,Yes,78,65,67.0,notplaced,0
2921,7.7,1.0,1,1,71,4.4,Yes,Yes,66,73,85.0,notplaced,0
2922,7.6,1.0,2,2,65,4.8,Yes,No,58,72,90.0,notplaced,0
2923,8.4,1.0,3,0,82,4.8,Yes,Yes,75,81,65.0,placed,1
2924,7.7,1.0,3,1,84,3.9,No,Yes,55,78,41.0,notplaced,0
2925,6.6,0.0,3,0,86,4.8,No,No,79,66,60.0,notplaced,0
2926,7.2,1.0,1,1,62,4.0,No,No,74,63,57.0,notplaced,0
2927,7.5,0.0,2,1,69,4.5,No,Yes,55,60,62.0,notplaced,0
2928,6.5,1.0,1,1,68,4.6,No,No,58,63,88.0,notplaced,0
2929,8.3,2.0,3,0,85,4.7,Yes,Yes,73,87,44.0,notplaced,0
2930,8.9,1.0,3,2,83,4.6,Yes,Yes,71,84,66.0,placed,1
2931,7.3,1.0,1,1,68,3.3,No,Yes,55,67,92.0,notplaced,0
2932,7.8,1.0,1,0,77,4.1,No,Yes,64,67,75.0,notplaced,0
2933,7.5,1.0,1,0,68,3.7,No,No,57,63,88.0,notplaced,0
2934,8.6,1.0,1,3,81,4.7,No,Yes,72,86,94.0,placed,1
2935,7.5,0.0,2,0,63,4.5,Yes,Yes,56,62,83.0,placed,1
2936,8.6,2.0,3,1,90,4.8,Yes,Yes,58,71,44.0,placed,1
2937,6.9,1.0,1,0,67,4.1,Yes,Yes,62,71,84.0,notplaced,0
2938,8.3,1.0,3,2,90,4.8,Yes,Yes,79,84,53.0,placed,1
2939,7.9,0.0,1,1,73,4.1,No,Yes,79,80,41.0,notplaced,0
2940,8.2,1.0,2,2,90,4.7,Yes,Yes,83,87,59.0,notplaced,0
2941,7.9,1.0,1,0,72,3.6,No,No,55,68,62.0,notplaced,0
2942,6.5,1.0,2,2,70,4.1,No,No,68,68,81.0,notplaced,0
2943,7.7,1.0,1,0,67,3.6,No,No,57,64,72.0,notplaced,0
2944,8.1,2.0,1,0,86,4.3,Yes,Yes,72,80,92.0,notplaced,0
2945,8.2,2.0,3,2,83,3.8,Yes,Yes,73,69,88.0,notplaced,0
2946,8.0,1.0,2,0,85,4.3,Yes,Yes,69,81,53.0,notplaced,0
2947,7.9,1.0,3,2,88,4.5,Yes,No,90,69,41.0,placed,1
2948,8.5,1.0,3,2,90,4.8,Yes,Yes,87,85,86.0,placed,1
2949,6.7,1.0,1,0,71,4.3,No,Yes,57,60,95.0,placed,1
2950,7.3,0.0,1,1,80,4.5,No,Yes,55,69,70.0,notplaced,0
2951,8.1,1.0,3,2,90,4.8,Yes,Yes,84,88,86.0,placed,1
2952,9.1,2.0,1,3,84,4.8,Yes,Yes,81,85,61.0,placed,1
2953,8.6,1.0,3,2,89,4.6,Yes,Yes,75,83,50.0,placed,1
2954,6.7,2.0,1,1,77,4.5,Yes,Yes,64,62,64.0,notplaced,0
2955,7.9,1.0,2,0,66,4.5,No,Yes,60,63,46.0,notplaced,0
2956,8.3,1.0,3,2,74,4.7,Yes,Yes,78,84,66.0,notplaced,0
2957,8.6,1.0,3,2,82,4.8,Yes,Yes,85,86,46.0,placed,1
2958,7.1,1.0,1,0,74,4.6,Yes,No,55,75,46.0,notplaced,0
2959,7.3,1.0,1,0,77,4.3,Yes,Yes,66,68,84.0,notplaced,0
2960,7.7,1.0,3,2,85,4.8,Yes,Yes,80,86,55.0,placed,1
2961,8.5,1.0,3,0,74,4.3,Yes,Yes,78,62,93.0,placed,1
2962,7.5,1.0,2,1,76,3.4,No,No,55,65,45.0,notplaced,0
2963,6.5,0.0,2,1,72,3.9,No,Yes,59,60,95.0,notplaced,0
2964,7.0,2.0,2,1,74,4.3,No,Yes,55,83,80.0,notplaced,0
2965,7.8,1.0,3,1,90,4.4,Yes,Yes,85,82,85.0,placed,1
2966,8.4,2.0,3,2,89,4.6,Yes,Yes,74,86,85.0,placed,1
2967,6.7,2.0,1,1,75,4.6,No,No,61,67,55.0,notplaced,0
2968,8.6,0.0,3,2,85,4.7,Yes,Yes,78,80,84.0,placed,1
2969,8.1,1.0,2,2,84,4.5,Yes,Yes,78,84,85.0,placed,1
2970,7.8,2.0,3,2,90,4.8,Yes,Yes,88,80,69.0,placed,1
2971,6.5,1.0,1,1,83,4.7,No,No,55,71,41.0,notplaced,0
2972,8.6,0.0,3,1,81,4.6,Yes,Yes,74,85,68.0,placed,1
2973,8.1,1.0,3,2,70,4.7,No,Yes,65,75,44.0,placed,1
2974,8.5,2.0,3,2,86,4.7,Yes,No,76,80,46.0,notplaced,0
2975,6.5,0.0,2,1,80,3.9,No,No,55,65,86.0,notplaced,0
2976,8.3,1.0,2,1,74,4.2,Yes,Yes,76,81,87.0,notplaced,0
2977,7.6,2.0,3,0,90,4.8,Yes,Yes,79,67,91.0,placed,1
2978,6.8,1.0,1,2,84,4.5,Yes,Yes,69,88,45.0,notplaced,0
2979,8.1,0.0,2,0,75,4.3,Yes,Yes,60,72,47.0,notplaced,0
2980,8.2,2.0,3,2,90,4.8,Yes,Yes,79,84,85.0,placed,1
2981,7.8,2.0,3,3,82,4.3,Yes,Yes,88,84,59.0,notplaced,0
2982,7.7,0.0,1,1,77,3.3,No,No,56,68,69.0,notplaced,0
2983,8.7,1.0,2,1,90,4.6,Yes,Yes,75,88,85.0,placed,1
2984,7.8,0.0,2,1,65,4.3,Yes,No,56,67,55.0,placed,1
2985,8.3,1.0,2,2,83,4.2,Yes,Yes,55,88,93.0,placed,1
2986,6.8,1.0,1,1,84,4.2,No,No,55,69,51.0,notplaced,0
2987,7.4,1.0,1,0,77,4.2,No,Yes,55,70,77.0,notplaced,0
2988,8.6,2.0,3,2,88,4.5,Yes,Yes,82,85,85.0,notplaced,0
2989,6.5,1.0,1,1,60,3.4,No,No,55,68,47.0,notplaced,0
2990,8.4,1.0,3,2,80,4.4,Yes,Yes,61,79,40.0,notplaced,0
2991,8.3,2.0,3,2,86,4.8,Yes,Yes,78,86,55.0,placed,1
2992,7.6,1.0,2,1,75,4.3,Yes,Yes,80,67,56.0,placed,1
2993,7.5,1.0,2,0,67,4.2,No,No,55,64,87.0,notplaced,0
2994,6.5,2.0,3,0,84,4.8,No,Yes,62,84,64.0,notplaced,0
2995,6.5,0.0,1,1,90,3.7,No,Yes,64,71,58.0,notplaced,0
2996,8.1,1.0,1,1,77,4.6,Yes,Yes,73,87,57.0,notplaced,0
2997,6.7,1.0,2,1,85,4.4,No,Yes,55,71,70.0,notplaced,0
2998,7.1,1.0,2,0,72,4.4,Yes,No,69,69,51.0,notplaced,0
2999,8.4,2.0,3,2,90,4.7,Yes,Yes,78,83,77.0,placed,1
3000,7.6,0.0,3,0,90,4.7,No,Yes,73,77,55.0,notplaced,0
3001,6.5,1.0,1,0,79,4.4,No,Yes,55,69,67.0,notplaced,0
3002,8.2,1.0,3,2,85,4.4,Yes,Yes,76,88,58.0,placed,1
3003,6.5,1.0,1,1,64,3.4,No,No,56,61,90.0,notplaced,0
3004,8.2,1.0,2,1,90,4.8,Yes,No,82,63,66.0,notplaced,0
3005,8.7,2.0,3,2,90,4.8,Yes,Yes,89,86,43.0,placed,1
3006,8.3,2.0,3,2,89,4.1,Yes,Yes,77,77,42.0,placed,1
3007,7.9,1.0,2,2,83,4.5,Yes,No,69,87,53.0,placed,1
3008,6.7,0.0,2,1,79,3.3,No,No,73,69,84.0,notplaced,0
3009,7.6,0.0,1,0,69,4.7,No,No,56,67,47.0,notplaced,0
3010,8.2,2.0,3,2,90,4.8,Yes,Yes,78,88,65.0,placed,1
3011,6.5,1.0,2,1,82,4.4,No,Yes,55,69,81.0,notplaced,0
3012,8.3,1.0,2,1,81,4.0,Yes,Yes,55,63,86.0,notplaced,0
3013,8.3,1.0,3,1,73,4.5,Yes,Yes,83,66,76.0,placed,1
3014,6.5,2.0,3,0,88,4.5,No,No,79,62,52.0,notplaced,0
3015,7.6,1.0,2,1,73,4.3,Yes,Yes,56,67,84.0,notplaced,0
3016,6.5,1.0,1,1,71,4.1,No,No,56,70,85.0,notplaced,0
3017,6.5,1.0,1,0,79,4.4,No,Yes,55,69,84.0,notplaced,0
3018,8.1,2.0,2,2,90,4.6,No,No,88,79,50.0,notplaced,0
3019,7.6,2.0,2,2,81,4.3,No,Yes,85,82,52.0,notplaced,0
3020,8.3,2.0,3,2,87,4.7,No,Yes,71,85,87.0,placed,1
3021,7.5,0.0,1,1,62,3.7,No,No,55,65,70.0,notplaced,0
3022,7.7,1.0,3,2,78,4.1,Yes,Yes,77,82,60.0,placed,1
3023,7.7,0.0,2,2,72,4.8,Yes,No,85,67,66.0,notplaced,0
3024,8.8,2.0,3,2,90,4.8,Yes,Yes,84,88,67.0,placed,1
3025,6.5,1.0,2,1,80,4.8,No,No,83,65,45.0,notplaced,0
3026,7.3,1.0,2,3,85,4.3,Yes,Yes,81,87,43.0,notplaced,0
3027,6.5,0.0,1,0,80,4.3,No,No,61,60,81.0,notplaced,0
3028,7.7,1.0,3,2,83,4.8,Yes,Yes,82,82,75.0,placed,1
3029,8.7,1.0,3,2,72,4.8,Yes,Yes,84,72,77.0,placed,1
3030,7.6,1.0,3,0,75,4.0,No,Yes,55,73,79.0,notplaced,0
3031,7.8,1.0,1,0,74,3.8,No,No,61,68,59.0,notplaced,0
3032,8.0,1.0,3,2,88,3.9,No,No,88,71,45.0,placed,1
3033,7.8,1.0,3,1,80,4.2,No,Yes,71,87,77.0,notplaced,0
3034,7.4,1.0,1,1,79,4.0,Yes,No,55,70,73.0,placed,1
3035,7.3,1.0,3,0,87,4.3,No,Yes,55,86,47.0,placed,1
3036,8.0,2.0,3,3,84,4.0,Yes,Yes,75,60,57.0,notplaced,0
3037,7.3,1.0,1,1,66,4.4,No,No,60,64,86.0,notplaced,0
3038,7.4,1.0,2,1,66,4.3,No,No,78,70,73.0,notplaced,0
3039,8.3,1.0,2,2,87,4.3,Yes,Yes,81,88,48.0,placed,1
3040,8.3,1.0,3,1,83,4.1,No,Yes,66,82,44.0,notplaced,0
3041,8.9,0.0,2,1,79,4.6,No,No,62,75,42.0,notplaced,0
3042,7.9,1.0,1,0,68,3.9,No,No,62,74,58.0,notplaced,0
